イヌパワー,ネコスピード,カメバリア,サルジャンプ,ドラゴンポイント,タヌキ運,フクロウ知恵,ライオン勇気,ウサギ敏捷,ペンギン冷静
2,70,88,11,56,28,17,19,28,3
100,1,84,86,83,16,45,72,81,60
69,5,12,86,24,42,3,100,35,27
51,65,79,34,29,83,86,37,43,51
91,53,53,86,5,48,11,99,42,88
38,72,26,83,9,74,94,2,91,21
88,85,7,45,77,31,35,4,7,13
2,21,67,70,22,75,13,18,89,79
89,22,90,37,8,51,4,49,42,48
36,92,50,83,19,43,94,3,41,18
69,80,78,87,23,13,45,70,61,17
46,87,57,11,40,1,36,87,100,65
85,91,41,33,6,75,18,85,7,28
27,43,79,78,26,59,78,32,78,57
2,68,24,58,48,7,42,48,83,51
68,74,31,23,72,32,60,33,83,9
89,34,73,46,41,30,3,6,73,86
9,34,2,47,30,94,100,15,47,39
56,64,93,10,60,42,11,80,9,29
49,4,30,86,74,35,42,84,5,90
17,60,62,26,66,45,95,31,68,71
0,1,48,33,95,87,10,43,12,45
84,99,70,99,42,34,48,45,92,21
51,21,46,92,32,29,81,19,40,4
98,31,5,13,51,92,27,58,22,4
67,74,45,13,30,10,25,32,7,16
62,63,90,28,98,43,72,39,70,37
84,98,93,100,53,7,65,12,53,95
45,48,52,53,15,94,12,63,47,12
9,25,20,10,92,53,95,45,74,77
12,52,50,36,11,48,29,51,33,15
12,86,43,89,87,68,50,25,60,78
77,85,28,82,35,31,84,5,77,7
63,69,72,54,8,88,31,30,58,67
64,83,62,58,61,93,92,2,83,78
32,30,80,54,23,2,49,64,63,9
26,1,20,42,20,94,39,1,58,51
1,29,22,7,38,60,13,54,9,6
67,95,29,27,38,93,44,19,5,15
63,33,60,22,74,23,32,59,48,23
40,69,41,12,71,32,18,38,1,38
77,95,16,57,30,3,33,63,72,72
42,31,25,71,47,76,24,7,36,19
92,58,84,14,97,3,25,80,87,19
29,50,65,22,2,25,49,93,58,29
73,54,52,64,27,22,69,29,75,25
35,13,57,33,24,4,64,22,11,84
46,77,33,7,31,9,15,49,26,92
2,52,3,67,5,11,77,82,20,80
23,63,63,87,73,93,26,66,33,74
72,52,72,78,74,81,23,84,54,43
51,21,36,87,96,37,56,47,44,91
76,66,25,30,41,64,12,68,42,83
24,70,38,76,66,98,37,42,61,91
7,43,46,85,15,38,61,100,93,92
11,57,0,93,88,5,45,43,40,81
72,28,72,56,25,73,85,73,62,83
50,22,62,93,70,28,39,6,57,15
87,58,7,10,64,27,53,34,63,44
47,4,33,23,80,96,26,3,7,58
33,20,34,82,96,25,67,98,71,63
30,55,60,12,47,50,99,32,93,70
75,17,2,27,18,4,71,80,84,39
25,49,20,62,59,29,23,80,40,91
84,51,95,25,59,39,18,74,42,66
53,19,88,0,76,66,1,59,69,52
7,6,72,70,61,20,47,86,36,61
95,83,76,21,33,26,82,35,20,29
13,50,100,37,4,79,84,53,46,22
12,45,4,7,82,38,5,71,27,1
79,81,23,65,18,25,12,19,0,24
7,24,82,11,49,79,13,35,55,97
97,26,10,12,63,8,38,70,47,12
71,47,52,21,75,72,60,29,58,26
49,15,46,72,84,77,79,23,21,14
97,3,64,54,62,81,54,8,66,66
16,35,37,39,85,33,87,56,18,80
43,75,10,62,72,40,73,75,17,38
51,74,20,17,75,48,3,80,10,85
42,81,90,29,67,75,32,93,36,84
91,66,61,64,80,93,70,34,46,8
24,41,50,63,45,11,97,30,91,56
51,34,17,70,74,93,84,20,55,88
68,97,94,73,36,88,44,17,19,95
8,69,28,80,60,6,49,25,53,57
94,65,100,67,83,77,83,91,61,24
31,4,36,16,90,81,94,41,48,49
39,73,12,38,76,90,86,7,25,48
64,80,13,7,100,43,58,70,1,26
29,96,81,14,87,24,1,60,9,4
25,11,8,90,98,48,91,70,99,97
8,73,74,84,86,55,46,85,21,38
12,37,96,74,69,14,47,61,38,93
13,13,0,10,34,52,5,25,53,51
90,26,94,29,87,100,41,13,36,20
80,59,99,99,43,51,3,97,1,37
18,89,56,8,68,8,17,87,62,97
58,84,87,59,99,8,22,90,63,33
26,25,92,70,26,62,35,39,86,41
64,12,74,11,78,77,9,59,68,24
32,30,47,0,59,25,76,34,2,34
99,16,20,1,26,74,48,63,49,8
89,22,20,98,82,43,80,40,28,28
67,44,42,36,66,4,32,83,33,7
33,15,17,70,87,47,52,92,38,17
50,2,93,43,62,9,49,24,9,63
49,18,77,24,59,87,0,90,25,81
36,12,28,17,76,61,36,17,49,2
23,66,47,7,55,7,29,80,40,31
26,99,79,49,97,35,69,87,95,86
57,82,82,14,38,31,24,50,100,77
21,8,73,17,77,43,87,8,98,77
0,0,39,32,96,36,1,98,47,31
45,22,44,63,83,70,54,27,75,62
41,84,36,98,6,3,100,93,90,24
75,6,53,50,19,14,16,76,75,38
49,81,54,65,23,27,22,17,2,25
56,1,9,56,88,9,61,48,60,18
81,60,74,96,87,17,79,75,8,74
14,34,28,72,67,54,9,56,27,27
97,48,41,83,2,36,79,46,98,53
0,22,15,92,81,63,11,39,15,3
91,78,37,89,33,86,77,11,26,34
63,2,92,36,62,79,32,10,4,67
51,64,40,91,38,51,57,10,70,56
20,48,10,96,46,85,7,30,100,50
29,22,90,55,97,41,81,18,91,76
76,19,34,28,100,0,15,19,36,53
81,6,47,8,38,48,22,8,32,64
72,12,65,81,80,64,68,78,72,99
22,59,13,3,38,100,83,47,96,60
100,77,6,58,15,80,45,3,37,42
65,3,11,74,45,78,1,22,20,51
41,89,33,69,19,24,99,51,40,61
91,42,97,52,84,19,54,74,43,48
89,71,90,76,63,73,13,99,53,13
15,37,89,21,37,91,63,75,28,35
94,58,1,12,30,12,89,76,90,48
56,44,43,95,96,55,68,99,99,0
23,86,60,69,67,32,41,33,66,10
16,13,62,46,5,8,47,94,54,80
38,42,48,3,75,27,99,58,71,61
15,25,47,33,16,5,38,34,48,14
62,41,8,7,71,30,44,27,75,34
67,54,34,64,4,25,8,51,3,53
76,65,8,28,65,69,23,13,30,18
90,35,37,72,78,10,90,40,87,45
84,90,20,21,76,73,21,1,59,41
1,45,31,53,10,40,98,1,31,79
6,56,6,69,8,98,94,28,58,0
2,89,100,13,30,78,86,73,8,67
39,14,71,22,18,73,18,57,15,8
36,95,13,4,39,75,35,95,86,42
81,36,82,84,40,41,64,41,84,51
30,44,47,86,93,29,55,86,11,64
13,61,57,14,20,88,94,68,62,26
92,72,8,66,100,59,98,24,5,65
91,25,41,16,49,65,17,85,58,9
94,72,65,84,74,93,65,12,52,61
35,28,62,44,32,50,55,91,90,31
93,79,27,97,60,59,51,12,28,62
46,28,85,90,89,86,0,65,74,58
1,64,100,56,38,33,55,38,98,99
52,25,66,94,93,62,7,84,76,70
20,26,63,39,20,98,13,7,96,35
71,41,53,54,90,70,69,7,47,20
3,74,34,58,38,3,47,59,12,18
97,32,54,75,4,2,24,90,89,5
79,66,31,87,72,7,47,81,32,50
27,47,9,58,66,29,52,44,90,5
0,12,75,86,85,0,83,48,72,87
32,54,7,38,50,36,61,86,13,52
42,91,23,6,7,21,41,63,14,91
96,62,7,8,99,64,79,50,58,74
71,39,93,26,7,53,43,95,28,12
13,43,100,2,45,1,57,86,28,70
73,9,18,75,72,33,84,49,42,46
63,37,1,28,3,67,68,61,89,0
17,33,41,99,32,53,56,38,16,96
58,95,98,74,40,59,42,30,53,38
20,63,43,33,87,7,13,84,4,42
41,61,42,74,16,48,79,39,19,58
9,6,62,33,7,77,94,17,40,20
29,44,61,74,31,51,67,55,48,7
72,50,21,2,0,75,46,12,83,64
8,31,63,29,23,76,47,43,93,22
82,60,1,93,63,86,91,33,57,22
14,80,1,25,83,38,41,5,79,21
65,96,94,62,81,83,93,28,15,46
32,8,33,55,1,66,79,32,37,19
68,80,33,74,55,32,21,47,73,75
24,23,23,35,91,60,94,61,39,99
50,32,72,34,89,27,1,59,32,17
76,41,89,72,64,11,17,0,94,25
83,32,46,72,65,87,63,9,22,69
77,21,97,66,51,6,68,47,53,14
24,37,4,6,9,24,52,88,95,75
94,77,31,98,21,82,55,2,16,70
8,4,7,18,56,12,90,54,51,50
69,74,97,98,30,71,50,6,38,25
39,96,19,47,40,46,67,9,50,91
100,35,25,32,66,25,45,79,90,7
72,36,97,25,63,74,93,25,35,75
15,8,3,9,36,40,41,21,23,78
66,40,15,27,72,53,18,67,4,17
56,16,7,95,44,53,84,78,55,28
53,41,95,45,15,2,32,26,86,4
60,67,66,52,26,56,39,7,12,67
37,23,84,59,95,90,13,0,11,86
42,71,17,60,20,30,91,2,86,59
79,50,56,4,1,81,19,4,64,38
14,10,53,80,67,71,30,12,42,4
80,78,15,83,72,48,71,87,31,17
29,25,50,45,47,50,5,25,67,65
15,53,66,97,86,51,90,62,17,77
83,69,71,31,37,34,86,47,5,40
45,66,58,93,23,7,58,25,34,21
81,61,70,66,88,56,25,75,26,55
77,40,76,59,18,57,69,35,49,9
4,41,31,12,97,85,28,93,27,30
61,16,99,73,78,23,26,68,69,79
57,2,16,89,38,18,89,66,51,90
30,87,6,11,64,15,32,37,34,20
50,18,24,98,25,10,46,20,81,22
36,87,47,73,78,16,75,20,22,25
70,76,6,34,45,28,40,98,21,79
75,88,55,79,25,52,62,96,41,11
20,14,43,9,38,91,99,81,60,29
86,83,51,35,47,58,14,55,2,38
45,88,19,45,86,30,25,9,95,81
44,63,77,39,82,75,42,9,22,52
41,7,87,69,72,59,46,18,52,32
72,85,94,14,29,32,61,12,64,8
49,74,93,52,41,36,22,2,19,92
1,26,41,66,67,55,48,14,47,95
26,75,70,92,51,38,98,75,58,65
42,70,92,54,55,8,41,74,44,16
87,91,68,65,99,18,91,21,4,68
67,67,21,96,18,26,27,42,26,56
36,40,37,40,64,7,51,9,74,32
3,34,48,1,66,64,83,75,92,49
75,61,82,48,72,1,98,48,39,71
99,84,4,8,42,0,8,30,15,79
97,11,92,65,33,100,97,23,58,88
40,56,79,2,72,4,6,74,27,52
37,34,18,64,84,72,44,3,37,1
52,54,99,54,84,12,52,81,62,63
52,88,100,3,92,13,92,33,5,2
88,0,90,32,4,96,87,47,94,48
21,8,62,81,91,35,44,9,65,28
97,6,36,63,21,53,26,32,54,57
90,57,59,4,88,11,25,95,97,22
92,57,22,91,96,26,10,92,51,12
58,0,89,75,89,38,38,98,7,28
20,59,93,81,77,75,37,12,89,55
38,53,24,9,17,67,94,64,46,30
10,82,94,67,82,2,80,9,84,44
55,60,2,2,15,36,80,54,75,24
9,70,70,89,78,100,24,74,91,31
46,29,69,54,18,81,41,93,64,53
62,29,57,78,11,3,80,20,75,25
4,64,98,67,93,0,83,95,95,24
14,21,78,34,4,84,9,69,60,44
80,80,53,78,23,42,0,100,71,19
28,5,92,63,82,93,90,4,73,24
18,21,47,38,98,9,95,74,65,30
28,90,100,22,10,71,59,62,92,6
57,97,62,97,85,14,22,48,56,35
5,0,48,5,81,20,25,92,26,9
89,41,91,35,50,45,31,3,9,36
22,67,78,54,17,68,62,9,53,4
11,17,29,80,29,92,42,58,42,65
65,87,1,44,82,81,71,67,41,86
89,48,22,38,28,9,95,5,65,70
43,73,84,55,38,19,49,62,8,37
65,32,58,15,5,22,82,23,51,74
36,13,49,51,25,65,36,14,59,5
42,55,90,85,53,97,97,44,90,26
49,4,64,63,26,38,3,17,55,29
65,77,29,35,77,3,88,20,2,59
70,89,2,80,54,64,42,73,41,58
33,97,74,43,62,57,42,36,89,53
23,63,36,31,56,79,68,40,77,28
88,16,87,49,65,61,26,66,25,80
34,12,89,96,85,9,60,50,64,77
82,33,47,75,24,8,83,45,43,69
71,13,76,62,13,11,24,53,45,83
96,100,80,48,22,45,42,76,99,46
71,6,81,88,4,44,65,85,18,56
30,31,74,28,36,23,75,61,67,45
20,14,26,57,11,85,63,71,27,1
96,99,30,9,23,56,70,78,16,75
50,65,95,74,68,86,97,60,63,3
91,51,24,6,43,65,91,51,20,77
25,44,16,61,63,4,85,98,100,74
16,78,80,30,7,30,46,13,13,96
93,54,95,80,30,41,75,24,6,71
9,17,54,86,23,49,76,36,55,99
44,41,55,99,65,48,80,68,73,54
82,38,77,6,7,7,45,36,28,2
33,85,49,39,76,32,73,60,35,98
46,79,23,19,46,66,6,29,34,78
22,13,90,31,58,27,98,3,15,60
55,20,69,61,47,15,38,29,94,86
90,11,22,23,60,59,49,74,6,92
16,39,46,92,12,52,43,74,14,18
6,69,42,53,45,83,47,97,68,66
94,59,34,29,63,24,69,35,77,69
84,76,65,60,73,72,51,6,46,43
34,68,90,65,46,28,5,23,18,2
79,6,91,46,0,3,18,22,57,48
0,70,35,46,81,6,74,12,91,61
28,84,29,69,88,90,63,88,15,56
30,74,99,84,0,35,25,73,72,96
65,81,68,63,20,18,33,38,16,78
87,24,8,90,59,16,64,27,52,51
41,57,90,34,73,41,9,0,52,22
52,36,30,21,82,73,28,97,13,31
96,21,66,98,3,6,73,45,87,65
28,95,98,1,36,70,60,1,28,82
44,66,18,8,35,72,83,80,39,12
66,68,29,23,22,73,47,56,88,69
48,83,70,6,76,70,68,50,100,96
89,36,85,81,38,50,64,39,6,85
53,59,50,62,39,77,35,74,41,26
99,57,20,39,89,10,3,20,90,16
26,17,9,18,28,51,28,69,12,76
25,1,90,54,25,35,50,17,96,58
15,32,80,61,7,96,33,94,88,85
85,70,72,71,35,40,37,54,31,56
61,64,86,51,69,84,6,48,84,77
94,30,12,24,84,78,5,52,61,88
60,12,82,7,24,57,64,11,14,28
94,95,91,3,41,50,99,8,54,39
7,69,82,77,88,65,51,44,90,71
13,89,68,8,37,72,16,9,28,95
97,35,20,48,25,56,38,45,38,75
86,12,90,13,41,51,87,10,21,8
89,69,31,90,9,63,85,65,62,52
98,6,88,58,88,76,54,70,2,94
90,61,71,8,62,15,100,14,93,72
60,81,89,67,30,76,74,84,72,24
87,37,6,57,25,69,24,31,96,1
81,68,20,34,60,36,73,9,51,63
24,32,84,75,89,18,95,60,85,22
33,54,49,89,64,14,33,37,87,51
34,86,91,18,32,93,19,80,93,38
54,74,2,35,48,41,68,44,90,5
92,10,69,93,7,84,50,78,61,1
13,15,60,19,33,80,16,11,29,18
52,91,4,9,41,83,33,65,97,88
9,56,80,93,87,81,41,5,55,35
7,50,51,50,22,8,10,71,47,20
98,40,6,55,70,5,29,63,78,69
48,44,65,37,20,62,15,83,14,82
54,41,79,13,34,10,51,26,37,65
49,12,7,26,41,15,51,59,74,25
57,98,57,10,47,74,21,97,36,6
88,69,46,74,76,7,0,69,77,88
56,75,81,75,44,2,25,30,11,8
11,79,16,0,21,41,38,48,37,60
39,96,74,54,100,12,69,100,17,81
6,70,33,75,47,97,58,23,39,40
39,62,19,70,75,79,24,47,46,25
37,83,64,1,53,89,46,94,4,76
60,37,88,59,90,89,20,35,52,50
20,47,58,14,4,19,20,8,89,80
3,7,5,50,53,26,32,27,50,15
37,94,29,95,13,16,11,57,8,62
60,35,46,87,9,85,50,21,57,13
77,40,13,15,47,68,29,47,29,72
20,36,7,76,44,66,95,28,44,93
59,13,18,99,96,4,14,3,41,1
61,44,86,43,94,35,76,58,3,42
69,71,99,9,30,19,45,28,93,27
56,49,42,85,47,86,42,87,8,85
90,16,12,74,88,82,70,88,55,23
56,33,21,87,61,94,61,49,40,72
16,16,10,4,47,66,63,61,72,31
68,44,47,79,10,77,27,25,43,34
66,63,34,49,82,36,37,65,45,38
39,34,84,96,67,63,97,7,54,50
13,52,16,96,86,98,79,43,28,2
11,94,61,14,15,34,35,30,57,100
79,63,92,71,41,2,11,12,51,45
82,77,45,74,53,59,34,84,65,26
29,51,97,55,99,72,89,60,30,81
25,48,68,74,43,79,75,57,86,63
39,31,64,2,3,35,11,13,1,90
100,26,78,76,13,2,13,63,23,39
47,9,99,60,50,43,79,100,55,55
59,88,31,90,8,60,48,84,35,3
19,31,57,80,56,28,39,51,47,0
41,72,23,70,61,20,46,99,33,43
98,73,98,91,94,39,40,95,45,20
11,3,72,13,8,17,65,21,57,98
48,4,44,37,34,35,10,23,94,66
98,2,18,18,45,89,83,66,34,43
52,91,96,19,70,29,93,1,57,69
5,86,98,5,85,38,60,54,86,71
47,36,72,6,64,17,49,3,81,24
23,6,13,94,47,99,48,19,29,52
16,42,99,91,89,59,88,5,54,57
11,91,78,62,68,43,40,63,65,18
54,16,76,23,19,4,51,28,87,60
44,66,99,8,16,22,34,40,91,21
75,0,34,74,32,78,57,63,51,15
58,96,64,80,57,66,2,77,16,71
86,32,23,45,77,20,49,40,93,19
92,43,56,2,34,5,64,1,69,72
22,26,51,65,37,7,96,20,7,22
22,14,9,87,99,34,87,35,92,82
77,88,34,100,53,20,19,36,81,94
27,5,10,90,42,2,99,72,85,12
84,40,52,45,88,26,55,15,87,38
25,5,22,34,91,49,78,51,79,10
44,52,99,61,97,56,88,13,59,64
10,98,66,7,92,40,8,1,7,83
81,20,37,72,97,97,20,38,25,60
52,33,92,41,0,10,69,13,8,19
73,5,10,79,39,55,53,91,58,68
34,75,40,17,34,29,49,40,29,78
21,98,6,13,4,82,29,39,59,82
28,1,83,5,61,1,93,67,76,10
68,64,51,19,20,34,16,89,21,57
21,1,12,62,9,9,27,99,44,94
58,52,85,93,91,28,87,16,27,94
68,86,62,79,40,51,36,73,53,88
45,91,7,96,98,44,35,5,35,14
4,7,93,8,35,19,82,23,13,52
74,20,0,50,62,42,79,0,42,55
19,81,47,45,48,79,94,43,84,1
99,10,34,88,58,77,18,95,72,59
91,17,20,15,24,66,29,51,85,70
56,30,86,42,56,10,10,87,39,46
4,54,61,92,90,34,4,4,79,66
62,8,79,3,4,9,98,100,30,15
24,30,73,36,97,30,95,21,11,39
59,10,77,14,66,84,80,73,3,51
79,15,52,77,37,70,92,98,20,46
59,63,75,67,78,1,60,46,71,67
61,80,97,62,70,1,58,43,87,40
86,50,80,96,17,64,48,68,45,56
36,31,19,90,74,48,59,16,6,29
39,67,92,15,95,87,98,48,56,34
38,36,98,2,20,2,69,37,84,70
98,48,69,43,79,52,45,63,95,42
91,17,65,26,32,62,27,10,35,33
77,74,7,29,79,97,96,8,17,13
4,53,6,66,98,77,62,26,25,84
93,22,57,11,74,31,20,8,46,5
50,31,56,17,43,89,40,17,51,74
10,17,60,80,94,91,100,93,15,59
35,90,50,95,60,37,76,31,83,39
95,1,0,2,38,55,33,72,52,2
26,81,92,92,34,14,24,61,31,82
45,44,55,47,5,52,11,32,43,50
74,75,42,67,46,84,17,98,83,28
50,0,63,70,99,7,1,42,83,40
41,65,69,67,48,64,44,6,88,79
59,32,55,81,30,75,86,81,84,9
53,87,29,70,14,71,33,62,80,87
45,11,23,74,49,42,9,7,36,24
75,38,89,21,12,2,28,39,32,54
31,7,30,68,97,64,50,30,99,81
71,10,87,94,21,75,66,31,15,79
86,32,65,87,41,27,55,92,40,92
13,26,58,72,85,74,93,15,81,42
61,68,26,59,28,49,23,5,11,75
13,18,65,6,41,81,0,65,23,35
2,95,23,66,30,69,46,62,80,28
15,62,4,41,22,61,16,90,72,17
91,59,90,41,99,43,25,2,50,78
32,13,36,93,82,96,43,19,75,68
37,52,34,71,3,9,50,45,48,90
78,18,61,2,50,17,17,62,5,58
68,29,22,100,74,25,94,80,18,18
64,73,95,21,47,85,9,43,89,41
27,25,12,44,76,30,8,64,2,64
14,9,5,66,42,80,1,79,86,50
84,92,66,0,55,43,42,52,86,60
46,78,31,31,4,71,16,55,36,25
89,24,30,0,2,66,98,57,1,46
19,38,100,82,60,56,90,57,39,95
60,81,0,0,32,41,3,71,65,92
27,9,38,40,76,31,3,33,49,61
64,33,1,23,97,5,48,82,70,79
61,99,66,23,36,89,50,43,55,70
72,20,50,48,54,55,86,24,54,79
79,34,19,29,25,63,96,2,74,9
89,47,33,19,24,71,7,5,71,70
56,25,35,48,42,6,99,54,6,51
8,79,48,55,73,25,33,51,33,75
63,8,72,45,14,31,53,18,73,22
41,94,40,61,96,20,94,49,97,12
50,46,68,29,23,13,93,20,7,95
96,60,63,40,0,32,4,35,20,44
29,83,54,6,45,52,36,52,35,78
47,99,55,9,13,83,55,100,35,72
31,93,97,22,36,11,75,70,54,58
44,4,46,10,5,99,46,70,57,16
88,23,6,69,50,80,85,1,31,40
86,80,66,81,87,32,31,14,75,73
18,35,8,65,58,11,12,98,19,42
31,72,56,23,61,42,100,61,80,88
28,60,68,8,67,28,72,78,28,55
27,79,37,78,48,65,32,5,50,63
94,96,10,46,8,35,87,85,37,37
92,19,35,60,22,69,76,6,51,24
55,73,100,7,54,59,25,88,89,98
0,83,92,69,54,15,19,30,29,25
62,34,1,78,34,33,78,67,35,77
11,56,65,35,38,79,20,83,55,17
59,81,60,2,56,79,30,6,0,96
56,37,97,52,24,51,18,18,15,47
46,70,49,46,42,14,56,66,41,12
39,34,60,7,44,36,78,68,42,4
77,8,3,28,18,25,2,85,93,2
73,60,65,70,10,62,100,73,68,10
23,14,37,92,37,86,57,76,55,55
18,95,81,96,45,100,35,58,35,76
89,58,19,2,50,0,21,86,38,31
52,55,84,38,9,48,19,71,3,80
71,92,74,42,67,75,26,92,83,29
68,73,71,5,72,95,11,88,77,66
22,20,9,38,65,40,80,89,100,79
27,86,34,18,67,85,61,37,28,36
96,54,64,57,64,4,23,73,94,90
76,42,93,4,90,24,69,45,27,23
51,29,100,7,60,9,16,4,23,94
67,44,8,18,36,17,0,14,92,82
68,8,33,65,90,88,2,56,56,51
80,51,26,95,16,26,71,35,12,33
10,32,62,74,56,66,64,46,42,6
99,28,48,92,95,77,76,34,74,81
23,36,20,0,3,8,83,89,50,0
94,57,16,43,39,96,39,29,39,27
87,79,53,19,89,95,99,97,14,27
65,39,19,73,85,15,14,1,17,59
56,31,10,5,56,40,10,28,95,33
99,96,56,75,66,100,98,48,37,39
99,79,66,0,7,12,0,46,15,2
88,22,75,76,24,58,19,35,48,70
88,5,92,2,76,5,66,66,32,85
96,69,47,83,61,70,20,45,88,18
24,28,29,58,94,93,6,27,25,68
73,29,40,14,48,87,73,34,47,64
93,21,65,64,90,51,99,19,17,4
31,55,18,92,49,14,21,47,98,16
9,13,54,91,40,22,41,0,81,91
86,65,68,66,76,53,24,64,96,92
57,53,92,54,97,21,33,96,55,84
14,49,47,29,89,83,64,90,66,38
33,5,84,50,25,21,46,94,86,80
6,42,9,31,88,22,36,34,77,39
9,99,43,9,81,45,68,29,81,75
39,75,26,34,56,9,21,92,96,28
38,46,33,23,97,69,87,100,60,22
46,39,57,21,92,93,53,69,3,67
100,7,33,46,65,11,79,100,2,71
42,88,46,100,94,18,40,82,93,29
5,91,50,90,11,1,6,45,83,54
84,2,62,95,64,98,51,65,88,61
98,82,1,90,95,96,64,18,14,52
21,28,55,30,84,7,91,93,76,30
74,97,26,86,7,25,49,48,43,80
48,14,80,92,67,100,0,35,82,100
37,65,18,19,52,95,82,73,75,91
94,15,41,96,21,70,22,76,3,97
43,47,14,24,50,50,66,16,42,100
27,64,42,12,61,47,5,48,3,60
78,45,50,82,85,66,40,42,60,69
14,8,66,21,12,51,11,12,56,56
48,66,55,56,48,49,49,36,34,46
78,2,39,96,88,95,53,87,66,52
55,89,34,72,61,62,91,4,78,67
52,89,46,30,60,7,53,70,26,73
74,10,79,74,2,0,49,51,9,55
52,81,95,88,35,69,56,12,12,71
6,13,88,39,49,34,63,97,96,4
51,56,14,44,77,17,5,1,65,72
15,23,16,29,60,0,6,77,15,8
5,80,33,49,53,14,98,59,64,55
24,5,89,10,51,89,18,17,24,89
63,89,90,73,19,63,93,91,84,39
11,27,19,5,91,61,86,39,99,64
41,54,66,90,38,64,66,77,58,4
32,52,6,38,96,50,76,63,1,7
22,69,28,89,65,55,81,20,74,0
29,77,49,1,98,89,18,58,85,14
72,8,15,51,62,17,30,71,62,59
26,62,88,14,44,35,25,5,66,42
32,5,46,50,43,94,36,40,88,21
1,98,90,62,62,62,3,11,35,100
55,96,52,17,12,66,77,76,91,11
13,60,24,96,47,27,64,33,9,85
77,95,2,99,19,65,18,61,74,21
57,44,70,35,27,27,45,51,56,98
15,9,38,4,21,84,66,17,85,57
42,65,27,77,74,100,82,8,51,43
32,93,82,69,64,46,66,50,18,86
18,12,12,11,92,27,71,74,37,24
81,83,9,36,98,66,17,33,88,84
96,32,60,15,1,60,54,80,81,33
2,75,82,30,48,76,26,34,30,24
83,11,70,11,52,11,50,29,60,32
18,66,41,60,77,19,22,64,8,20
7,57,70,28,66,11,17,31,74,56
51,59,3,75,49,3,83,19,34,52
15,62,94,33,75,28,82,62,40,72
60,84,29,27,93,86,80,9,13,7
31,71,48,62,96,86,52,25,31,19
31,6,2,88,24,13,41,28,89,86
82,62,40,52,5,72,12,31,46,4
30,40,76,55,50,1,43,20,41,37
1,86,19,73,34,94,56,80,66,52
48,55,31,24,82,15,31,42,79,5
63,21,87,1,68,32,4,42,83,27
50,40,96,77,38,30,61,15,13,74
48,72,80,3,68,96,89,80,50,4
81,33,38,94,21,77,5,23,40,1
62,51,15,100,49,93,38,6,67,32
36,80,34,7,53,18,99,88,70,47
55,44,90,8,73,9,87,53,31,49
16,57,92,53,3,32,54,35,35,18
59,62,41,53,83,46,75,58,83,78
13,63,84,51,66,85,74,35,7,92
11,87,51,97,23,74,53,52,44,46
88,21,91,43,37,82,15,21,78,62
94,19,81,11,56,28,85,96,24,51
79,54,4,14,61,97,51,52,25,2
57,64,58,21,16,45,100,100,10,19
69,33,36,91,76,59,85,75,77,11
92,12,28,81,81,56,60,17,63,75
77,71,26,34,11,94,52,4,71,80
8,85,18,86,67,45,30,20,56,48
43,50,25,65,51,65,20,53,11,78
20,78,2,4,85,4,10,100,70,40
80,90,81,49,86,53,46,51,82,74
65,47,69,17,100,72,47,65,26,84
15,47,2,25,41,15,46,15,12,65
38,25,13,27,99,71,0,91,86,60
3,76,58,44,23,90,78,26,35,41
84,38,90,100,26,61,58,20,39,28
96,60,27,80,35,39,88,94,79,82
52,94,44,30,64,64,67,99,62,9
68,4,63,14,0,40,36,47,83,91
25,51,25,61,13,0,38,85,62,33
70,32,54,99,53,53,3,40,60,33
19,48,32,4,62,95,63,45,9,46
48,51,21,83,76,76,24,16,8,95
24,100,21,2,75,98,12,44,62,39
0,6,14,66,97,4,58,63,24,60
35,49,48,90,57,61,52,14,32,99
15,2,66,98,74,19,52,78,12,82
43,83,51,83,2,81,52,46,12,58
16,100,27,15,47,80,59,40,65,14
69,7,72,77,47,6,20,89,32,25
98,30,99,90,59,74,100,69,66,53
6,43,41,30,19,22,67,38,89,13
4,16,59,52,29,8,59,6,98,32
53,7,93,21,4,50,65,51,52,22
59,59,54,84,21,60,93,56,64,64
28,64,6,95,73,50,66,75,97,45
81,48,35,57,48,20,39,88,60,75
76,51,26,4,31,15,61,7,47,85
2,74,25,47,20,11,100,29,80,92
7,70,92,74,45,42,34,74,86,27
27,34,38,79,7,56,21,55,84,38
62,26,80,16,34,55,65,88,71,8
48,60,25,98,42,71,39,53,66,83
23,38,1,75,86,43,10,43,31,21
88,25,68,59,57,1,92,2,48,82
89,69,23,51,91,26,45,17,73,18
7,52,16,27,43,23,18,91,0,16
55,96,36,12,5,99,7,27,3,67
62,36,62,22,29,67,30,72,0,83
60,25,25,17,42,85,24,72,89,100
57,46,15,42,13,16,44,1,62,38
89,95,64,38,65,80,77,47,34,84
71,84,0,82,48,51,45,58,48,83
34,31,50,50,4,69,21,18,6,94
28,57,52,86,86,73,94,27,20,96
29,47,53,68,47,15,21,94,15,42
8,14,96,68,60,100,95,67,91,57
59,35,36,52,29,15,76,16,11,8
45,27,21,15,8,64,35,28,74,97
83,6,29,86,12,37,80,40,62,50
17,20,78,54,0,16,100,9,0,14
37,91,94,8,55,43,66,76,9,14
67,47,4,1,34,0,85,28,59,35
29,77,5,43,35,70,11,88,9,70
54,88,31,79,91,29,81,8,91,71
68,81,17,77,0,77,26,5,74,88
78,69,75,75,70,57,23,85,91,11
