イヌパワー,ネコスピード,カメバリア,サルジャンプ,ドラゴンポイント,タヌキ運,フクロウ知恵,ライオン勇気,ウサギ敏捷,ペンギン冷静
14,1,94,26,38,80,49,89,27,53
4,32,77,74,17,79,39,8,29,89
32,0,54,10,48,94,47,47,32,78
90,20,72,88,32,57,74,33,63,16
18,10,86,98,18,73,86,99,77,1
7,81,81,18,59,21,100,2,10,46
19,22,69,44,79,98,14,68,1,16
83,35,37,30,35,88,19,31,53,93
83,98,69,28,79,27,73,32,63,70
25,95,17,53,51,100,98,95,83,35
58,96,40,77,52,26,36,12,43,19
62,36,17,85,11,16,5,37,38,84
13,80,82,18,32,58,97,36,19,67
54,62,86,69,39,47,21,74,78,35
10,85,38,93,27,68,2,22,87,50
56,58,38,92,47,99,31,88,67,27
29,12,12,51,7,69,65,31,31,67
4,46,44,62,87,56,97,71,63,42
26,94,67,22,49,3,78,6,85,66
78,83,71,99,46,73,29,86,52,92
70,24,43,91,44,60,10,68,51,63
5,22,51,4,40,16,27,60,52,32
52,97,70,23,9,82,4,15,8,97
78,55,60,33,78,97,12,9,73,93
66,4,38,16,25,58,42,47,32,66
22,87,23,23,28,2,27,87,68,92
10,30,83,21,98,0,16,58,27,48
53,19,60,34,57,61,28,85,95,50
90,45,22,59,28,31,82,47,73,10
25,59,10,60,1,71,20,44,1,38
47,21,92,34,71,70,79,26,96,44
49,45,26,67,3,6,3,27,7,56
76,49,36,50,49,94,13,84,16,53
90,54,33,51,10,45,20,39,41,57
94,50,79,33,26,9,71,31,86,78
40,87,18,71,10,25,29,68,53,91
82,74,72,69,27,22,21,19,32,62
91,39,81,13,97,54,18,4,46,85
26,93,65,1,36,67,19,96,69,6
85,12,40,89,5,44,92,16,43,59
94,97,68,49,15,61,35,20,67,56
92,55,96,70,47,99,10,71,69,64
15,66,67,55,34,82,97,16,86,54
53,30,67,93,16,93,25,24,13,97
88,64,26,32,50,77,16,68,27,63
7,86,84,63,96,55,19,79,16,63
30,49,96,65,53,59,87,63,79,72
9,90,90,16,64,78,14,94,62,71
28,76,53,95,22,33,8,94,45,42
2,9,9,73,18,69,50,77,83,26
84,26,77,26,75,17,31,36,99,78
50,35,51,33,18,38,19,98,96,6
44,53,33,55,57,86,89,44,25,66
64,58,95,46,93,96,82,86,67,6
52,84,4,76,1,70,78,70,32,80
19,51,64,68,15,26,31,96,83,14
66,1,59,5,11,97,20,46,22,79
12,8,6,44,93,61,57,98,19,22
73,90,91,58,41,55,13,1,3,0
25,37,28,90,4,73,1,86,55,66
90,18,55,0,83,35,42,79,45,83
23,35,94,94,6,84,3,42,20,30
66,98,98,9,47,67,12,77,83,6
67,82,67,54,94,10,2,44,33,5
99,78,66,56,50,12,7,84,61,38
20,72,64,9,83,100,1,42,11,75
69,65,57,94,67,23,23,82,41,20
93,89,92,68,20,98,84,71,47,85
23,88,89,96,60,81,20,37,4,35
55,51,45,48,5,0,1,8,82,48
25,84,11,52,9,50,37,7,49,25
28,5,43,46,62,58,100,58,18,11
33,13,58,18,64,31,18,2,41,11
92,6,11,73,79,30,92,47,19,26
85,53,51,90,46,86,32,40,58,58
54,54,15,98,97,58,99,16,25,33
97,55,34,48,15,85,57,61,40,64
14,72,83,36,73,67,75,50,2,55
27,89,87,96,49,60,59,0,47,24
90,93,67,81,78,53,44,64,64,25
48,86,13,44,33,28,60,29,68,68
81,69,34,87,82,30,65,17,87,50
100,26,91,37,98,56,33,95,74,56
37,1,32,51,36,66,49,43,89,27
13,47,69,38,90,1,82,23,89,73
94,69,44,27,93,71,3,24,36,61
18,59,92,22,12,51,33,57,92,73
47,70,16,67,67,50,72,40,7,54
48,1,29,31,97,45,12,87,14,24
27,29,89,39,50,70,89,66,8,17
23,45,87,16,74,70,87,54,14,0
49,84,89,73,64,11,69,38,28,61
3,14,10,39,55,45,64,3,73,45
94,31,67,77,34,18,63,85,19,12
34,11,78,65,92,84,96,76,69,4
9,76,91,59,0,67,37,10,50,82
92,75,86,38,39,64,11,56,14,100
55,81,67,73,47,64,34,94,71,24
88,50,46,98,46,80,32,21,7,98
70,95,1,58,51,75,10,16,25,3
34,94,5,90,29,70,32,43,49,9
56,50,14,20,28,37,41,31,77,93
45,21,36,49,31,97,92,22,34,13
0,98,6,93,68,66,13,34,65,59
54,19,30,87,77,28,39,91,4,15
17,9,77,68,31,24,16,4,28,51
33,50,62,63,80,77,74,90,55,58
35,73,45,87,76,59,80,95,13,47
13,89,74,12,17,16,17,35,46,73
12,14,77,56,81,35,39,17,19,29
73,0,57,15,55,41,85,12,3,88
57,4,67,80,91,29,82,31,37,76
33,25,73,24,21,12,39,57,93,40
4,72,66,92,73,5,35,44,72,7
18,54,82,75,6,17,71,32,86,21
40,46,50,2,14,25,5,10,63,87
1,63,100,37,24,22,41,70,34,87
30,98,85,19,57,8,16,56,10,19
89,3,66,92,88,0,74,71,28,73
100,94,76,64,3,33,1,28,50,16
36,14,71,85,22,97,32,25,94,27
63,32,85,16,70,25,95,46,52,27
34,25,24,74,29,64,94,20,2,19
26,36,47,31,22,75,19,79,81,29
43,68,41,52,68,32,9,87,97,62
85,86,28,71,79,68,67,30,37,96
84,78,70,47,64,82,17,4,70,83
90,74,41,81,3,1,81,64,29,86
50,14,77,71,35,96,2,64,38,95
23,0,63,22,51,4,30,30,2,19
65,8,57,64,30,24,79,57,23,83
40,68,29,68,76,67,34,48,3,10
94,54,94,90,67,43,95,87,77,75
52,61,66,64,91,93,24,100,97,75
52,34,39,51,78,60,24,94,95,40
83,42,26,29,11,71,99,18,99,74
82,45,7,7,40,77,43,39,14,96
17,41,50,68,50,51,40,24,59,37
50,87,96,44,51,13,47,90,79,96
98,97,72,48,30,26,65,83,10,43
45,84,11,48,46,19,16,73,56,69
92,84,55,77,21,19,62,63,97,65
40,27,42,3,91,36,85,27,75,19
95,85,36,0,33,24,93,35,48,83
10,36,22,8,38,37,78,35,33,72
14,75,99,88,23,10,34,53,17,97
14,61,28,96,49,17,7,19,93,11
3,85,32,32,18,67,75,95,13,76
87,63,79,25,39,88,2,23,55,22
76,33,64,43,92,89,4,66,9,78
100,42,52,41,65,22,92,22,46,51
89,85,14,65,89,9,30,87,21,12
0,22,99,14,30,14,31,36,19,16
68,80,54,88,70,10,51,94,87,11
12,59,60,69,51,53,87,88,1,38
25,59,27,61,28,0,41,94,2,26
44,56,41,77,13,8,2,68,74,28
62,21,43,57,84,22,39,43,5,16
79,98,19,23,58,88,85,49,100,14
18,91,7,18,29,100,52,62,81,17
27,31,6,4,84,4,92,23,80,50
26,84,53,92,14,83,75,49,97,16
28,72,32,39,15,94,62,70,77,60
73,25,36,11,93,8,82,83,59,79
48,81,3,27,24,8,76,25,2,48
65,84,93,87,2,88,46,24,75,64
12,63,39,65,71,71,50,87,98,15
59,78,58,53,27,54,95,75,89,97
50,79,5,52,3,29,97,12,4,83
73,46,95,20,60,81,77,12,37,54
54,56,36,3,75,29,98,62,98,3
70,34,79,26,47,22,59,17,69,38
47,24,50,16,41,21,26,15,20,75
100,20,36,14,1,58,64,72,45,73
51,65,10,80,41,79,73,57,85,94
39,5,2,91,61,93,77,70,27,25
86,70,68,68,19,59,21,17,2,25
85,80,76,58,35,47,74,93,64,31
32,10,18,81,41,96,51,19,35,79
73,17,20,39,83,21,7,10,98,39
31,60,76,58,89,70,44,33,77,78
40,96,84,24,4,99,9,71,88,61
16,72,33,69,10,30,57,91,62,40
31,57,22,16,44,45,29,93,85,53
67,87,66,92,70,24,38,58,76,10
48,60,62,73,43,31,3,23,62,12
42,18,34,26,74,39,14,27,58,72
73,7,34,48,59,14,84,47,70,34
33,15,67,53,92,69,16,79,91,98
67,61,52,17,20,17,55,92,95,5
47,45,1,43,3,15,97,32,58,19
20,98,85,3,54,34,6,85,52,27
62,35,53,63,3,80,47,45,20,62
9,73,37,54,72,1,19,67,60,79
83,34,59,60,33,51,98,85,25,16
71,20,45,38,59,88,55,7,74,43
41,77,80,97,59,3,76,62,65,55
69,19,95,43,60,42,45,44,87,89
88,95,69,11,4,30,98,54,9,36
86,33,43,29,19,8,21,21,24,40
9,57,40,87,46,3,12,63,97,99
21,5,33,30,41,51,78,26,93,49
5,73,1,48,84,68,10,74,69,33
46,85,39,85,99,58,61,33,32,84
55,61,56,44,17,79,50,69,1,23
23,48,68,13,83,77,47,21,34,28
21,74,34,9,49,51,45,6,14,87
41,74,68,53,40,12,37,58,26,75
6,99,5,6,60,88,84,59,20,91
75,73,27,45,54,98,8,82,27,62
41,70,44,21,27,36,9,36,63,95
92,32,16,44,22,17,65,99,11,78
64,45,10,84,2,11,58,17,42,42
97,54,2,99,24,96,13,79,62,63
11,87,85,49,24,29,16,5,72,54
50,80,98,97,41,23,14,77,96,79
59,82,39,75,36,73,81,75,23,36
99,78,74,99,93,16,27,26,55,91
40,53,78,91,11,26,47,6,3,42
46,89,80,94,13,31,23,81,45,100
29,65,58,71,63,70,12,15,59,53
91,83,97,15,33,90,44,54,84,37
39,30,83,27,77,46,74,84,15,57
22,18,95,83,6,17,82,93,0,95
2,64,18,50,25,57,91,98,64,97
92,5,2,16,76,1,28,61,69,36
89,92,92,15,18,19,28,85,15,21
90,85,48,37,17,97,11,84,48,42
69,31,24,47,20,43,38,21,53,81
96,34,64,99,17,78,55,61,32,13
64,82,91,92,31,35,6,26,47,15
99,89,59,88,38,6,46,3,30,67
48,68,45,89,79,91,66,72,14,18
22,45,2,15,77,34,38,45,94,93
16,86,65,30,20,95,14,92,95,10
57,78,59,32,88,45,22,55,78,10
17,31,89,91,100,22,8,23,6,94
0,6,79,13,14,96,83,86,23,0
67,35,20,89,84,84,44,94,65,35
75,40,83,90,54,82,57,44,81,33
90,67,62,12,2,74,30,52,47,71
21,88,48,32,93,86,97,95,33,40
63,73,11,33,64,22,70,80,14,58
3,56,93,73,20,19,8,73,26,82
14,99,46,26,52,97,100,33,89,91
89,51,28,43,13,9,61,77,62,48
84,36,54,5,10,51,92,34,52,91
30,30,47,95,63,57,14,91,15,9
47,67,97,83,34,40,91,60,70,80
12,73,19,41,33,40,11,74,98,93
83,63,16,59,51,12,76,40,16,94
99,52,71,50,63,21,79,83,2,46
45,72,39,35,36,26,49,83,54,55
49,63,71,85,29,32,36,61,93,93
68,70,32,62,21,76,15,61,64,0
52,95,91,18,44,91,32,80,96,35
59,11,97,56,93,100,42,36,52,20
31,68,88,54,72,37,73,45,42,96
14,54,62,40,32,17,71,86,14,11
66,49,82,71,6,74,9,77,25,33
49,42,84,80,81,13,72,23,76,95
46,68,15,98,38,34,4,48,55,98
34,15,13,61,38,100,8,49,27,68
84,41,95,57,69,57,56,91,25,6
97,42,35,91,36,11,72,77,13,62
96,36,63,79,80,44,55,32,83,14
57,9,74,95,69,13,7,48,96,35
24,16,89,34,83,7,59,7,12,31
100,60,99,49,72,35,34,99,31,30
11,22,29,93,33,26,64,8,74,46
45,23,94,80,23,58,90,43,34,0
12,51,78,62,61,19,22,28,35,46
48,47,76,64,87,95,17,38,35,62
81,32,53,92,86,75,36,70,98,4
69,58,32,94,10,98,23,12,19,37
10,20,49,90,27,60,6,59,47,24
53,21,25,75,8,63,51,96,93,96
74,63,13,37,50,6,19,50,45,92
81,57,53,2,35,54,77,98,79,13
85,27,44,52,78,53,31,54,53,40
9,66,90,99,34,7,93,11,3,48
27,15,0,84,56,89,59,20,89,28
48,62,3,55,84,30,63,8,33,0
2,91,70,79,12,95,48,14,16,89
24,23,76,11,1,98,75,22,79,56
76,89,36,81,89,42,99,13,95,58
12,58,34,57,43,59,27,90,49,82
52,19,78,91,92,96,74,71,89,57
90,97,41,1,4,73,73,27,1,24
29,59,5,72,70,45,92,51,89,14
11,3,2,43,75,95,91,88,77,78
1,87,26,80,23,22,1,14,44,88
73,52,74,83,30,79,50,54,86,70
63,1,49,51,44,76,87,70,35,84
62,51,100,80,11,65,67,71,6,60
19,24,46,62,20,46,96,13,41,22
96,73,13,58,7,76,69,19,69,61
75,7,54,45,36,82,60,81,66,95
23,43,18,70,18,4,28,51,85,90
17,26,96,81,24,16,70,95,23,12
88,1,37,97,53,42,56,20,63,59
45,36,18,67,64,62,27,35,22,33
48,54,94,28,66,13,91,94,54,34
78,44,29,1,91,14,50,47,75,69
62,61,65,78,89,92,5,70,27,25
46,60,54,64,52,90,71,4,19,31
99,70,21,45,21,40,46,95,32,0
15,73,55,63,44,39,12,69,84,32
12,17,7,98,22,28,92,87,9,37
68,69,60,11,15,90,59,36,92,96
2,27,63,1,43,7,18,80,5,0
35,20,92,5,55,86,36,56,18,29
43,26,98,68,9,36,30,18,29,67
20,41,17,80,19,73,50,59,52,96
44,63,87,70,83,33,27,46,51,59
49,71,100,67,2,8,95,34,54,43
95,36,58,94,75,77,67,47,10,66
76,67,12,84,99,44,7,97,0,33
78,24,55,87,35,80,66,99,71,18
50,85,48,30,18,3,24,19,59,45
35,17,90,92,58,11,55,33,96,77
74,29,7,36,94,100,64,23,89,5
56,73,60,58,17,15,7,41,4,100
76,94,9,60,80,69,36,25,60,21
99,38,35,91,85,74,8,95,89,75
68,49,91,1,40,72,35,77,15,51
30,83,100,20,63,47,91,64,19,58
55,100,20,32,80,34,30,73,93,18
97,35,3,77,17,48,68,23,80,10
41,62,26,68,55,68,37,66,57,96
47,17,42,86,14,78,3,65,89,38
40,74,3,79,19,73,99,12,83,16
35,94,80,84,98,5,1,43,31,44
28,1,94,92,72,3,42,57,96,81
63,97,39,25,29,42,65,78,100,54
36,35,26,82,72,30,5,87,53,38
45,77,58,34,85,36,24,83,47,60
53,19,82,18,79,53,77,37,2,35
24,33,34,42,63,93,39,23,90,39
93,72,58,62,82,47,65,88,49,13
76,50,94,24,10,66,31,50,41,50
70,42,90,71,36,0,24,9,84,39
48,25,63,23,85,29,53,92,40,59
25,86,34,16,25,16,57,63,95,17
48,30,92,17,28,79,48,10,26,58
51,91,23,58,81,5,92,60,96,20
20,2,91,76,99,69,33,40,77,98
35,71,3,93,88,6,87,82,2,34
20,71,62,27,10,34,13,9,81,98
23,41,39,43,93,0,57,66,23,87
92,7,27,54,93,80,10,32,16,65
56,53,14,55,65,68,84,73,100,44
84,7,28,67,77,35,49,26,44,53
40,15,22,95,4,0,34,24,97,45
29,23,49,94,72,71,85,82,85,88
2,58,55,5,73,23,26,23,86,3
100,33,0,15,35,13,95,100,40,38
51,2,52,51,10,100,45,65,1,20
36,40,34,1,41,21,86,51,22,69
63,27,77,72,17,81,97,20,9,83
53,45,80,74,51,89,17,65,98,22
64,19,55,12,19,89,4,43,65,29
13,2,24,31,62,73,0,9,70,26
63,23,87,43,86,25,24,10,83,14
18,87,22,83,52,51,50,57,21,24
10,2,65,75,25,82,26,56,79,47
16,9,17,0,13,69,80,39,6,46
78,76,78,17,77,6,17,32,78,2
44,84,70,95,58,70,2,11,95,55
24,68,42,22,11,94,76,80,89,99
47,42,84,69,51,85,66,2,92,36
87,92,41,41,74,27,71,66,80,100
64,35,19,28,81,25,4,30,71,99
45,13,74,59,38,77,91,60,67,92
19,54,38,90,38,11,9,10,18,81
8,3,11,37,55,94,30,57,18,20
22,42,32,80,86,23,84,47,2,11
96,15,94,98,40,61,84,88,93,5
5,59,73,77,82,64,16,83,69,88
61,98,23,84,18,69,0,22,17,2
9,40,26,72,77,21,8,3,20,57
85,82,33,76,29,7,88,96,17,72
3,11,88,87,4,27,1,99,90,83
56,66,81,14,51,2,3,75,61,43
86,93,61,22,34,70,86,90,59,68
1,47,66,44,75,62,10,86,84,55
62,92,94,34,71,20,11,85,13,17
89,0,20,58,59,11,41,34,20,35
51,64,9,44,19,61,83,35,82,99
68,60,98,21,26,17,98,85,44,70
37,36,55,63,83,6,9,76,5,90
31,49,61,64,3,61,28,88,3,20
58,69,11,86,76,8,8,21,65,83
17,95,41,32,50,98,40,50,35,33
94,84,34,67,95,39,82,86,85,10
19,95,52,79,82,27,32,41,62,61
80,47,80,25,97,86,78,84,64,32
88,47,22,60,40,88,11,88,8,4
78,45,84,3,90,77,18,18,39,57
75,28,33,36,26,28,55,79,82,86
47,75,69,70,40,85,98,22,64,71
100,37,36,81,96,39,91,86,95,67
85,31,89,95,88,82,97,88,87,16
3,33,18,99,78,26,40,56,30,69
62,90,83,3,23,5,63,77,44,30
17,10,8,78,12,91,75,76,6,69
66,28,32,3,9,57,61,4,36,72
17,87,25,32,6,82,48,58,0,21
21,65,34,29,54,66,92,61,13,3
24,20,9,13,61,35,71,42,24,88
23,4,87,2,49,2,35,3,35,78
35,73,35,23,96,71,38,30,96,66
26,6,46,64,43,86,56,64,39,23
36,18,18,14,58,9,19,27,35,1
85,34,46,55,97,21,93,76,67,38
6,24,46,36,17,36,69,0,54,20
48,35,36,19,11,28,77,99,36,78
49,47,38,87,39,68,20,10,74,2
65,93,89,66,28,64,43,79,22,18
90,94,35,55,1,40,41,52,100,27
78,14,46,64,13,17,61,43,9,11
69,32,90,26,71,27,34,32,75,10
20,68,5,54,67,27,91,95,56,4
82,54,69,75,37,37,47,3,19,46
51,89,98,74,27,72,10,7,17,45
19,88,22,38,42,21,90,20,65,84
61,98,53,65,18,26,53,20,5,55
43,8,60,100,34,82,28,47,86,95
95,33,60,59,95,21,96,30,91,12
51,23,76,78,72,86,65,52,91,34
68,98,49,82,99,84,47,56,42,93
27,55,67,46,74,58,6,82,60,7
10,12,73,50,65,70,82,0,10,27
41,10,34,79,12,88,87,62,34,17
70,71,30,86,66,62,48,48,37,18
45,41,81,69,67,65,22,15,32,0
83,53,41,4,62,56,30,88,79,0
99,34,45,20,67,71,32,2,19,37
69,68,56,82,14,31,9,35,9,57
97,97,69,17,32,44,80,79,39,7
48,77,26,76,24,97,61,12,83,3
89,5,82,23,12,63,26,72,100,34
42,48,29,36,32,53,17,54,71,66
25,2,88,68,12,100,2,3,23,12
17,15,61,53,1,5,14,9,28,76
71,26,75,62,94,91,54,28,66,21
1,31,29,48,21,95,85,38,26,47
95,20,56,28,2,92,10,8,57,72
10,65,56,41,72,34,8,93,30,7
40,82,0,91,94,52,12,31,75,55
20,23,33,0,68,41,79,3,89,17
5,25,52,19,18,74,24,25,5,61
49,30,48,32,57,97,2,60,7,91
91,18,89,71,76,30,68,64,86,77
63,19,53,99,7,82,84,85,67,26
15,18,5,39,54,10,93,48,88,7
48,31,61,21,92,76,46,22,56,9
54,49,20,79,83,82,72,14,98,32
81,15,38,32,30,44,85,84,4,93
65,81,35,56,52,48,10,20,46,22
49,80,98,49,17,46,70,83,17,13
74,74,56,90,73,43,9,75,47,11
0,13,51,15,25,17,17,63,4,32
9,81,6,83,72,54,53,37,17,80
37,69,60,53,51,39,55,23,17,6
93,13,88,83,66,53,72,13,79,43
26,37,68,38,19,23,4,45,11,32
81,1,90,52,56,55,100,47,83,12
4,32,92,44,5,45,34,28,33,32
73,28,9,13,31,48,82,68,10,66
49,31,56,91,55,87,33,37,45,64
38,100,30,14,52,9,81,19,53,44
43,53,14,41,100,47,13,45,58,68
37,62,77,93,56,56,35,1,10,51
50,29,14,28,84,20,68,47,87,87
81,9,13,52,64,54,4,92,75,21
3,87,31,35,31,9,97,95,80,46
31,45,46,91,27,63,18,66,18,89
77,12,26,80,73,76,28,7,70,99
63,85,55,36,73,41,73,37,14,61
3,73,1,78,85,83,74,53,68,9
91,87,43,86,24,29,93,38,85,25
69,92,32,79,95,11,60,38,57,96
9,73,80,55,47,89,99,33,76,0
30,6,19,26,44,22,37,85,59,9
18,77,9,65,3,81,19,25,11,71
90,77,92,62,94,42,24,36,51,89
67,69,99,96,97,38,26,77,40,17
8,17,23,58,91,26,61,87,44,17
62,11,1,34,71,53,28,89,96,41
27,22,71,62,34,51,99,27,41,27
0,51,31,30,61,100,15,34,41,4
30,69,11,44,64,37,90,45,41,57
65,54,13,7,64,65,59,6,100,22
16,54,32,97,48,2,69,63,39,89
73,37,34,26,65,39,56,2,74,11
65,11,86,22,67,39,6,99,38,73
8,65,8,55,30,75,57,49,90,46
66,67,49,70,79,53,93,21,91,54
40,40,23,6,40,67,41,0,13,82
51,9,90,64,80,96,48,98,77,89
54,91,39,79,97,79,64,68,70,0
40,77,9,68,77,96,18,74,71,28
83,16,96,96,93,19,50,66,74,87
21,10,82,59,58,82,4,99,99,44
24,4,50,82,57,83,96,68,43,70
6,12,32,36,54,58,22,11,89,91
7,25,80,48,51,10,44,61,30,99
49,60,74,1,5,54,10,48,73,42
56,12,55,56,45,60,29,15,97,15
99,3,38,82,43,56,76,82,34,41
93,47,65,33,10,76,61,94,64,77
33,2,18,69,31,21,35,65,93,64
50,85,10,60,84,83,27,95,17,97
27,52,27,95,3,25,57,17,52,100
93,3,35,87,28,71,74,70,5,45
26,34,39,96,86,85,66,81,45,19
29,6,33,21,39,9,40,79,71,90
50,69,36,12,37,73,68,27,96,33
83,70,93,62,35,38,12,22,8,87
73,60,59,96,60,41,79,69,45,71
33,80,64,85,7,78,46,44,50,79
10,26,24,50,62,65,65,32,57,92
43,24,63,41,34,92,30,21,36,95
52,29,26,79,78,49,67,15,64,45
5,28,86,72,56,12,69,14,90,66
66,33,13,11,39,80,29,12,83,84
35,33,45,25,25,1,91,64,92,81
1,97,98,77,79,47,96,8,20,42
77,57,17,67,9,100,2,43,23,92
98,85,66,69,47,42,5,0,97,74
27,52,88,76,26,32,100,13,44,25
55,6,63,70,67,73,74,88,6,90
20,34,65,2,82,26,9,16,55,51
99,32,40,63,81,11,52,39,9,92
79,26,0,77,5,92,52,83,71,37
62,4,77,40,58,32,44,33,63,73
73,34,85,52,24,65,36,0,31,60
82,16,87,84,84,40,43,4,40,52
15,39,94,21,36,86,80,11,47,43
29,20,10,74,8,50,8,84,38,50
75,39,65,52,60,33,71,95,23,33
58,13,87,47,18,5,56,96,57,25
65,84,75,96,86,19,25,59,68,83
10,10,10,19,74,16,31,26,80,43
31,90,51,10,100,52,11,8,41,44
28,77,80,33,45,66,49,54,34,70
71,69,20,58,56,96,71,80,10,64
16,48,61,84,44,85,92,41,74,35
69,18,48,90,69,74,75,3,55,18
90,23,13,56,16,57,99,25,72,76
65,0,83,28,43,96,35,15,32,77
96,64,54,53,26,26,47,61,63,60
66,47,44,2,24,41,10,49,26,89
18,98,40,46,54,93,96,86,31,38
19,54,24,91,2,8,99,82,26,16
9,65,76,69,80,78,74,20,19,11
53,91,82,79,85,38,45,90,55,45
86,61,41,16,10,74,34,6,63,3
27,11,1,48,43,49,17,24,8,47
63,58,73,33,54,10,35,17,73,74
33,20,35,83,34,29,6,83,26,88
7,55,89,47,45,35,71,11,42,52
10,82,27,36,12,52,42,51,13,64
60,43,34,29,21,6,29,72,51,14
12,74,69,24,55,65,7,98,91,20
45,63,29,14,34,70,72,94,86,21
25,5,79,86,78,7,48,48,35,39
12,48,33,54,13,32,97,20,0,46
82,14,78,41,49,96,10,26,22,95
7,28,92,80,75,21,8,67,38,45
15,45,97,0,95,51,1,46,77,85
39,30,41,92,62,23,78,29,64,54
55,52,29,23,4,30,72,96,98,42
94,47,61,64,35,79,96,85,0,82
43,7,99,47,74,68,38,93,25,85
11,79,9,32,34,7,67,26,11,17
75,21,99,42,87,78,94,2,72,76
59,11,30,61,70,11,15,6,20,16
78,39,10,69,66,48,80,70,36,7
41,18,13,97,44,92,62,37,45,27
0,45,45,50,38,24,84,70,13,75
3,7,35,85,33,47,41,56,11,79
40,50,39,56,83,28,52,22,32,93
52,4,34,52,42,65,99,53,83,12
19,28,29,0,93,60,62,84,39,64
65,76,58,18,45,73,79,13,30,22
33,78,31,33,92,65,70,17,56,94
2,28,98,77,85,91,30,28,12,58
72,1,12,87,33,66,91,16,15,53
84,26,31,20,79,59,20,16,88,15
18,75,29,33,80,1,28,58,35,74
21,20,55,60,47,32,62,98,40,22
1,99,2,95,64,5,54,90,70,71
94,45,83,19,66,53,30,10,60,79
60,71,5,57,74,68,12,57,100,72
95,18,59,64,39,79,68,74,94,30
32,69,19,89,29,30,89,5,17,86
13,69,48,72,44,94,25,24,78,28
35,39,78,30,34,41,69,61,11,24
54,62,52,21,81,58,63,75,48,35
98,2,25,89,48,89,85,85,79,71
51,41,56,36,58,23,44,89,90,78
6,74,71,52,27,26,78,32,78,41
11,35,62,23,30,46,38,16,18,52
54,10,72,81,74,15,86,41,4,61
20,64,87,9,85,65,93,80,0,23
49,78,94,2,23,20,80,18,32,77
20,52,60,79,72,29,99,95,9,73
42,10,9,1,85,56,66,93,84,80
61,61,26,81,91,53,62,58,56,54
43,46,85,66,55,65,40,22,81,94
62,100,48,79,47,54,27,17,78,54
41,92,2,67,54,71,53,20,72,90
42,20,53,26,2,94,40,31,83,0
55,9,45,52,16,5,22,82,91,0
27,46,98,36,77,21,60,57,60,72
2,30,33,28,30,43,64,14,67,83
63,43,20,51,73,33,54,57,8,57
91,54,5,80,59,20,25,28,60,33
64,47,62,1,75,66,31,37,61,38
74,37,53,16,45,64,25,16,100,67
11,25,30,64,61,52,17,16,14,73
88,38,25,40,26,96,27,50,78,47
26,36,31,53,32,2,79,59,94,83
79,26,97,95,23,72,60,69,28,73
4,32,72,38,60,96,72,85,93,82
20,29,62,100,28,27,39,100,89,20
3,29,23,2,64,10,75,85,80,73
77,69,31,22,68,29,75,81,69,67
48,43,5,18,47,46,92,25,37,98
14,42,41,10,55,32,8,94,35,50
45,42,58,10,34,47,51,59,87,57
56,13,49,22,88,31,74,57,90,1
94,62,93,24,6,32,75,51,39,17
79,77,91,54,43,37,14,49,90,53
15,3,82,68,69,36,65,19,1,0
0,53,45,58,21,57,4,21,19,2
100,5,79,4,65,56,54,61,16,91
70,78,26,93,52,46,11,100,46,17
29,28,59,36,14,72,3,73,45,42
95,66,19,54,51,41,25,44,48,40
62,35,0,92,85,46,37,76,3,61
24,90,12,49,17,0,73,100,86,14
1,46,20,96,29,68,76,74,0,39
15,9,41,3,79,0,3,97,23,52
12,93,57,73,26,25,32,52,69,51
59,8,33,3,77,83,62,51,0,24
27,66,8,34,94,26,29,73,8,50
6,38,32,88,99,62,7,3,80,39
62,25,80,27,90,92,8,9,81,20
93,98,61,97,12,57,5,14,31,38
64,22,47,95,6,74,17,71,65,91
69,24,69,23,14,60,50,19,40,98
44,20,84,54,36,0,99,15,23,43
44,98,90,9,12,32,66,17,14,65
75,74,1,38,40,54,87,97,5,96
55,34,18,68,60,39,94,76,57,61
47,61,27,59,17,20,85,5,22,7
91,37,29,57,28,12,36,36,66,87
88,93,29,33,3,36,30,88,92,39
63,28,90,61,33,76,16,81,80,43
40,95,16,42,28,81,82,32,25,88
89,57,76,88,21,52,100,43,89,92
78,61,32,45,93,100,41,16,23,9
10,53,33,99,51,25,18,49,52,47
6,48,43,65,25,99,40,37,0,94
37,20,88,14,49,74,100,74,29,17
97,0,82,44,70,38,67,31,38,88
8,18,29,50,48,82,64,6,73,1
83,86,40,53,79,28,83,85,24,12
39,58,6,34,10,89,93,77,33,78
82,8,20,21,83,1,34,50,8,10
21,81,62,92,7,15,98,7,99,85
14,97,42,4,25,97,2,71,60,89
17,15,76,52,38,82,89,65,100,76
88,49,55,10,100,38,14,40,49,73
83,55,45,80,42,22,15,68,43,70
47,46,18,51,65,72,96,16,54,7
78,31,19,76,16,76,82,4,12,17
96,73,84,7,51,79,60,91,5,98
23,72,34,70,64,89,75,63,74,44
16,94,98,83,59,76,36,20,97,18
32,63,7,60,56,71,76,28,89,33
25,30,96,56,62,4,45,27,8,80
40,51,49,89,4,38,14,94,57,45
63,55,60,33,42,71,25,77,75,49
67,6,88,21,84,90,72,13,46,22
91,58,76,63,10,83,61,50,81,7
20,40,91,51,73,40,67,61,61,79
58,40,88,9,17,7,98,100,76,93
62,65,17,48,92,10,70,88,2,66
59,57,3,15,8,63,99,26,92,34
2,96,68,95,88,98,99,38,41,90
47,57,76,55,63,16,11,35,97,53
