customer_id,名前,性別,年齢,登録日,住所_地域
3628,顧客_2628,男性,20,2024-07-13,東京
3629,顧客_2629,その他,64,2023-05-18,大阪
3630,顧客_2630,女性,50,2024-08-10,東京
3631,顧客_2631,その他,60,2023-06-17,札幌
3632,顧客_2632,女性,51,2024-02-22,名古屋
3633,顧客_2633,男性,48,2024-08-17,東京
3634,顧客_2634,その他,37,2024-11-22,福岡
3635,顧客_2635,その他,33,2024-07-01,名古屋
3636,顧客_2636,男性,66,2023-06-14,福岡
3637,顧客_2637,女性,69,2024-05-21,大阪
3638,顧客_2638,男性,30,2024-10-05,東京
3639,顧客_2639,その他,44,2024-03-29,札幌
3640,顧客_2640,その他,30,2023-06-29,福岡
3641,顧客_2641,男性,61,2023-10-18,札幌
3642,顧客_2642,その他,34,2024-11-05,東京
3643,顧客_2643,女性,34,2024-07-04,札幌
3644,顧客_2644,男性,21,2024-07-11,札幌
3645,顧客_2645,その他,20,2025-01-12,福岡
3646,顧客_2646,女性,38,2023-08-23,東京
3647,顧客_2647,その他,58,2025-02-12,大阪
3648,顧客_2648,男性,66,2023-06-16,福岡
3649,顧客_2649,男性,27,2024-03-20,福岡
3650,顧客_2650,女性,56,2024-01-06,福岡
3651,顧客_2651,男性,48,2023-11-10,札幌
3652,顧客_2652,女性,35,2024-10-06,東京
3653,顧客_2653,その他,50,2024-03-27,札幌
3654,顧客_2654,女性,44,2024-12-02,札幌
3655,顧客_2655,その他,46,2024-02-12,札幌
3656,顧客_2656,男性,65,2023-06-09,福岡
3657,顧客_2657,女性,63,2024-05-21,大阪
3658,顧客_2658,その他,18,2024-04-04,名古屋
3659,顧客_2659,男性,25,2025-03-08,札幌
3660,顧客_2660,その他,51,2024-04-19,名古屋
3661,顧客_2661,男性,20,2024-01-26,東京
3662,顧客_2662,その他,44,2025-01-12,大阪
3663,顧客_2663,その他,22,2024-11-22,東京
3664,顧客_2664,女性,46,2024-08-27,東京
3665,顧客_2665,女性,29,2023-12-06,名古屋
3666,顧客_2666,その他,61,2024-08-11,大阪
3667,顧客_2667,男性,30,2025-03-20,東京
3668,顧客_2668,女性,27,2024-09-29,大阪
3669,顧客_2669,男性,40,2024-11-27,福岡
3670,顧客_2670,男性,63,2023-12-25,名古屋
3671,顧客_2671,その他,64,2024-01-10,大阪
3672,顧客_2672,男性,34,2024-05-24,福岡
3673,顧客_2673,男性,23,2023-07-26,札幌
3674,顧客_2674,女性,66,2025-02-17,福岡
3675,顧客_2675,その他,41,2025-04-09,札幌
3676,顧客_2676,男性,60,2025-01-09,東京
3677,顧客_2677,その他,51,2024-05-26,福岡
3678,顧客_2678,その他,52,2024-06-23,名古屋
3679,顧客_2679,男性,43,2025-05-01,福岡
3680,顧客_2680,その他,21,2024-08-17,福岡
3681,顧客_2681,その他,31,2023-07-10,札幌
3682,顧客_2682,その他,57,2024-10-30,東京
3683,顧客_2683,その他,52,2024-11-22,福岡
3684,顧客_2684,男性,48,2024-10-18,名古屋
3685,顧客_2685,女性,67,2024-04-16,名古屋
3686,顧客_2686,男性,63,2023-11-22,福岡
3687,顧客_2687,女性,60,2023-06-24,福岡
3688,顧客_2688,男性,40,2024-01-05,名古屋
3689,顧客_2689,女性,66,2024-02-12,福岡
3690,顧客_2690,女性,33,2025-01-20,東京
3691,顧客_2691,女性,28,2024-09-21,札幌
3692,顧客_2692,女性,44,2023-09-04,名古屋
3693,顧客_2693,女性,47,2023-08-25,福岡
3694,顧客_2694,その他,68,2023-06-09,福岡
3695,顧客_2695,女性,57,2023-07-03,大阪
3696,顧客_2696,その他,55,2024-08-21,福岡
3697,顧客_2697,女性,66,2025-02-27,福岡
3698,顧客_2698,女性,52,2023-10-05,東京
3699,顧客_2699,男性,40,2023-08-13,東京
3700,顧客_2700,その他,27,2024-07-01,名古屋
3701,顧客_2701,その他,51,2023-10-10,名古屋
3702,顧客_2702,女性,19,2025-01-02,名古屋
3703,顧客_2703,男性,61,2023-12-01,福岡
3704,顧客_2704,その他,36,2024-12-15,名古屋
3705,顧客_2705,女性,37,2025-02-21,大阪
3706,顧客_2706,女性,69,2024-07-26,東京
3707,顧客_2707,その他,41,2024-02-17,名古屋
3708,顧客_2708,男性,43,2025-04-09,名古屋
3709,顧客_2709,その他,50,2024-06-10,大阪
3710,顧客_2710,男性,44,2024-11-19,東京
3711,顧客_2711,女性,64,2023-07-09,札幌
3712,顧客_2712,女性,29,2025-03-09,札幌
3713,顧客_2713,男性,34,2024-11-06,東京
3714,顧客_2714,男性,41,2024-08-12,東京
3715,顧客_2715,その他,35,2025-01-24,札幌
3716,顧客_2716,男性,28,2024-01-23,東京
3717,顧客_2717,女性,52,2023-08-29,名古屋
3718,顧客_2718,男性,55,2024-04-13,福岡
3719,顧客_2719,男性,48,2025-02-20,東京
3720,顧客_2720,その他,19,2024-01-23,名古屋
3721,顧客_2721,男性,37,2024-01-19,東京
3722,顧客_2722,男性,30,2024-02-10,福岡
3723,顧客_2723,その他,46,2024-08-22,福岡
3724,顧客_2724,女性,22,2025-02-13,名古屋
3725,顧客_2725,女性,40,2025-04-27,大阪
3726,顧客_2726,男性,27,2024-08-13,東京
3727,顧客_2727,男性,48,2023-09-14,大阪
3728,顧客_2728,その他,49,2024-09-24,名古屋
3729,顧客_2729,男性,59,2024-05-11,東京
3730,顧客_2730,男性,65,2024-06-06,札幌
3731,顧客_2731,その他,32,2025-03-23,福岡
3732,顧客_2732,その他,28,2023-09-19,名古屋
3733,顧客_2733,その他,20,2023-05-08,札幌
3734,顧客_2734,女性,19,2023-07-09,大阪
3735,顧客_2735,男性,48,2023-12-21,札幌
3736,顧客_2736,女性,66,2023-12-03,名古屋
3737,顧客_2737,男性,58,2025-02-16,大阪
3738,顧客_2738,男性,43,2025-02-17,名古屋
3739,顧客_2739,その他,21,2023-07-08,福岡
3740,顧客_2740,男性,21,2023-09-10,福岡
3741,顧客_2741,その他,63,2025-04-08,福岡
3742,顧客_2742,男性,54,2024-09-26,東京
3743,顧客_2743,女性,25,2024-06-13,東京
3744,顧客_2744,女性,61,2023-06-22,大阪
3745,顧客_2745,男性,58,2025-01-01,名古屋
3746,顧客_2746,女性,33,2024-07-20,福岡
3747,顧客_2747,その他,37,2023-10-01,東京
3748,顧客_2748,男性,56,2024-11-04,札幌
3749,顧客_2749,男性,58,2024-01-15,東京
3750,顧客_2750,女性,23,2024-12-31,大阪
3751,顧客_2751,女性,26,2024-08-06,札幌
3752,顧客_2752,男性,27,2024-03-15,大阪
3753,顧客_2753,その他,50,2025-01-30,札幌
3754,顧客_2754,女性,51,2023-06-19,大阪
3755,顧客_2755,その他,19,2025-01-09,名古屋
3756,顧客_2756,女性,22,2023-10-23,東京
3757,顧客_2757,女性,44,2024-10-26,大阪
3758,顧客_2758,その他,20,2024-04-27,大阪
3759,顧客_2759,その他,20,2024-06-15,札幌
3760,顧客_2760,女性,25,2023-07-23,名古屋
3761,顧客_2761,その他,37,2025-04-06,札幌
3762,顧客_2762,男性,29,2024-10-27,福岡
3763,顧客_2763,男性,48,2023-07-01,名古屋
3764,顧客_2764,男性,57,2023-10-15,名古屋
3765,顧客_2765,男性,68,2024-10-21,大阪
3766,顧客_2766,女性,42,2023-12-23,福岡
3767,顧客_2767,その他,65,2023-12-04,大阪
3768,顧客_2768,男性,50,2024-07-28,福岡
3769,顧客_2769,その他,28,2023-11-14,東京
3770,顧客_2770,女性,52,2024-03-06,札幌
3771,顧客_2771,女性,25,2023-05-18,大阪
3772,顧客_2772,男性,65,2024-12-31,大阪
3773,顧客_2773,女性,46,2023-09-29,福岡
3774,顧客_2774,その他,52,2024-01-21,福岡
3775,顧客_2775,男性,59,2023-07-15,福岡
3776,顧客_2776,男性,28,2024-04-08,札幌
3777,顧客_2777,その他,47,2023-06-29,大阪
3778,顧客_2778,女性,26,2024-12-28,名古屋
3779,顧客_2779,男性,57,2024-04-08,大阪
3780,顧客_2780,女性,27,2024-08-24,名古屋
3781,顧客_2781,その他,51,2024-04-13,大阪
3782,顧客_2782,その他,18,2023-07-25,札幌
3783,顧客_2783,男性,49,2024-02-26,東京
3784,顧客_2784,女性,31,2023-06-22,福岡
3785,顧客_2785,女性,62,2025-01-17,名古屋
3786,顧客_2786,男性,38,2023-10-20,福岡
3787,顧客_2787,女性,30,2023-07-12,札幌
3788,顧客_2788,女性,61,2023-11-25,名古屋
3789,顧客_2789,男性,39,2024-03-08,名古屋
3790,顧客_2790,その他,58,2023-08-28,福岡
3791,顧客_2791,女性,59,2024-03-14,札幌
3792,顧客_2792,その他,31,2023-06-16,大阪
3793,顧客_2793,女性,47,2023-07-03,東京
3794,顧客_2794,その他,34,2024-04-24,福岡
3795,顧客_2795,男性,58,2024-10-31,名古屋
3796,顧客_2796,男性,65,2024-02-10,札幌
3797,顧客_2797,その他,38,2023-11-10,名古屋
3798,顧客_2798,女性,33,2024-09-17,名古屋
3799,顧客_2799,男性,54,2024-04-26,札幌
3800,顧客_2800,その他,21,2025-03-16,札幌
3801,顧客_2801,その他,40,2023-05-26,東京
3802,顧客_2802,男性,57,2024-08-04,大阪
3803,顧客_2803,男性,37,2023-09-09,大阪
3804,顧客_2804,男性,39,2025-02-27,東京
3805,顧客_2805,女性,21,2024-09-04,名古屋
3806,顧客_2806,男性,39,2024-07-30,東京
3807,顧客_2807,男性,59,2023-05-18,大阪
3808,顧客_2808,男性,41,2024-06-01,東京
3809,顧客_2809,女性,30,2024-05-19,福岡
3810,顧客_2810,その他,67,2025-01-27,札幌
3811,顧客_2811,その他,21,2024-04-30,大阪
3812,顧客_2812,女性,23,2024-01-06,福岡
3813,顧客_2813,女性,28,2024-10-17,名古屋
3814,顧客_2814,女性,34,2023-07-26,東京
3815,顧客_2815,男性,29,2023-12-03,名古屋
3816,顧客_2816,その他,47,2024-12-23,福岡
3817,顧客_2817,男性,55,2025-03-19,東京
3818,顧客_2818,男性,24,2023-08-15,福岡
3819,顧客_2819,男性,22,2024-09-29,福岡
3820,顧客_2820,男性,55,2023-11-22,名古屋
3821,顧客_2821,男性,55,2023-10-22,福岡
3822,顧客_2822,その他,22,2024-09-19,大阪
3823,顧客_2823,男性,30,2025-01-11,大阪
3824,顧客_2824,女性,45,2023-05-21,札幌
3825,顧客_2825,その他,61,2023-07-23,札幌
3826,顧客_2826,男性,51,2024-08-19,札幌
3827,顧客_2827,男性,53,2024-12-25,名古屋
3828,顧客_2828,男性,44,2024-01-06,名古屋
3829,顧客_2829,男性,59,2024-03-01,札幌
3830,顧客_2830,女性,56,2024-03-05,福岡
3831,顧客_2831,女性,21,2023-05-14,名古屋
3832,顧客_2832,女性,42,2024-11-19,札幌
3833,顧客_2833,女性,28,2025-02-03,札幌
3834,顧客_2834,女性,48,2023-12-12,東京
3835,顧客_2835,その他,24,2023-09-16,名古屋
3836,顧客_2836,女性,38,2025-04-16,名古屋
3837,顧客_2837,男性,64,2024-07-30,東京
3838,顧客_2838,その他,48,2023-08-19,大阪
3839,顧客_2839,男性,24,2024-02-26,大阪
3840,顧客_2840,その他,22,2024-08-10,福岡
3841,顧客_2841,女性,36,2024-12-11,名古屋
3842,顧客_2842,その他,56,2023-09-22,大阪
3843,顧客_2843,女性,18,2023-08-11,大阪
3844,顧客_2844,女性,52,2024-06-21,札幌
3845,顧客_2845,その他,30,2023-11-04,札幌
3846,顧客_2846,その他,31,2025-01-04,大阪
3847,顧客_2847,男性,27,2025-03-27,札幌
3848,顧客_2848,女性,59,2024-10-21,名古屋
3849,顧客_2849,男性,45,2023-07-27,名古屋
3850,顧客_2850,その他,44,2023-08-26,東京
3851,顧客_2851,その他,68,2023-08-01,大阪
3852,顧客_2852,女性,34,2023-08-27,福岡
3853,顧客_2853,女性,60,2023-12-06,札幌
3854,顧客_2854,その他,18,2023-08-06,福岡
3855,顧客_2855,その他,67,2023-10-05,東京
3856,顧客_2856,その他,51,2025-03-31,名古屋
3857,顧客_2857,女性,34,2024-08-28,東京
3858,顧客_2858,その他,27,2025-02-01,名古屋
3859,顧客_2859,その他,67,2023-09-11,名古屋
3860,顧客_2860,男性,58,2024-03-10,大阪
3861,顧客_2861,男性,47,2024-07-20,福岡
3862,顧客_2862,その他,58,2024-07-24,東京
3863,顧客_2863,女性,46,2024-04-21,札幌
3864,顧客_2864,その他,49,2024-07-15,東京
3865,顧客_2865,女性,50,2024-08-18,札幌
3866,顧客_2866,男性,48,2023-12-17,名古屋
3867,顧客_2867,その他,50,2023-05-08,札幌
3868,顧客_2868,男性,59,2023-12-05,札幌
3869,顧客_2869,男性,30,2024-08-12,東京
3870,顧客_2870,男性,32,2023-09-11,大阪
3871,顧客_2871,その他,46,2024-11-09,福岡
3872,顧客_2872,男性,47,2024-05-22,東京
3873,顧客_2873,男性,66,2023-05-31,名古屋
3874,顧客_2874,女性,45,2024-10-30,東京
3875,顧客_2875,女性,52,2024-03-19,大阪
3876,顧客_2876,男性,35,2023-07-21,大阪
3877,顧客_2877,その他,59,2024-11-15,東京
3878,顧客_2878,その他,47,2025-04-29,名古屋
3879,顧客_2879,男性,27,2024-09-17,東京
3880,顧客_2880,その他,30,2025-02-19,東京
3881,顧客_2881,女性,49,2023-10-28,札幌
3882,顧客_2882,女性,62,2023-06-30,東京
3883,顧客_2883,男性,59,2024-09-26,大阪
3884,顧客_2884,男性,23,2023-07-18,名古屋
3885,顧客_2885,女性,48,2024-05-28,名古屋
3886,顧客_2886,男性,30,2024-10-29,名古屋
3887,顧客_2887,その他,34,2024-01-16,大阪
3888,顧客_2888,女性,24,2023-08-12,東京
3889,顧客_2889,その他,68,2024-05-06,大阪
3890,顧客_2890,男性,30,2024-12-18,名古屋
3891,顧客_2891,その他,26,2025-03-28,福岡
3892,顧客_2892,女性,42,2024-12-31,福岡
3893,顧客_2893,女性,47,2023-08-04,名古屋
3894,顧客_2894,その他,44,2024-06-17,札幌
3895,顧客_2895,男性,19,2023-07-24,札幌
3896,顧客_2896,男性,54,2024-10-17,福岡
3897,顧客_2897,その他,50,2024-02-23,福岡
3898,顧客_2898,男性,46,2023-12-06,大阪
3899,顧客_2899,その他,44,2023-11-24,札幌
3900,顧客_2900,女性,37,2023-07-25,福岡
3901,顧客_2901,女性,65,2023-11-21,福岡
3902,顧客_2902,その他,66,2024-08-07,福岡
3903,顧客_2903,女性,25,2025-02-11,札幌
3904,顧客_2904,女性,28,2024-01-27,札幌
3905,顧客_2905,女性,36,2024-02-24,東京
3906,顧客_2906,女性,69,2023-07-12,札幌
3907,顧客_2907,その他,55,2024-05-02,札幌
3908,顧客_2908,女性,44,2023-10-19,名古屋
3909,顧客_2909,女性,39,2023-07-01,名古屋
3910,顧客_2910,女性,27,2023-05-31,札幌
3911,顧客_2911,その他,61,2025-04-07,名古屋
3912,顧客_2912,その他,45,2023-11-29,名古屋
3913,顧客_2913,女性,63,2023-06-23,東京
3914,顧客_2914,男性,69,2024-02-22,札幌
3915,顧客_2915,女性,55,2023-08-03,福岡
3916,顧客_2916,その他,51,2024-01-19,東京
3917,顧客_2917,女性,64,2023-11-29,福岡
3918,顧客_2918,その他,19,2023-08-26,東京
3919,顧客_2919,その他,19,2024-12-13,名古屋
3920,顧客_2920,その他,48,2025-04-06,東京
3921,顧客_2921,その他,55,2023-08-29,名古屋
3922,顧客_2922,女性,21,2024-11-12,名古屋
3923,顧客_2923,女性,64,2024-02-14,札幌
3924,顧客_2924,その他,66,2024-09-24,大阪
3925,顧客_2925,女性,54,2023-12-31,大阪
3926,顧客_2926,女性,56,2024-04-04,東京
3927,顧客_2927,その他,19,2023-10-14,福岡
3928,顧客_2928,その他,19,2024-01-30,東京
3929,顧客_2929,女性,38,2025-04-30,名古屋
3930,顧客_2930,女性,23,2023-08-20,大阪
3931,顧客_2931,その他,59,2023-05-07,福岡
3932,顧客_2932,女性,27,2024-05-19,東京
3933,顧客_2933,男性,57,2023-11-22,福岡
3934,顧客_2934,その他,50,2023-05-30,札幌
3935,顧客_2935,女性,47,2024-04-10,大阪
3936,顧客_2936,その他,37,2023-07-22,福岡
3937,顧客_2937,女性,27,2025-02-24,福岡
3938,顧客_2938,男性,67,2024-05-07,札幌
3939,顧客_2939,女性,22,2023-06-01,福岡
3940,顧客_2940,その他,56,2023-08-16,札幌
3941,顧客_2941,その他,50,2024-08-19,名古屋
3942,顧客_2942,その他,41,2023-10-05,大阪
3943,顧客_2943,男性,67,2023-11-14,札幌
3944,顧客_2944,その他,44,2024-11-10,名古屋
3945,顧客_2945,その他,53,2024-03-30,名古屋
3946,顧客_2946,女性,60,2024-09-04,東京
3947,顧客_2947,女性,25,2023-07-12,大阪
3948,顧客_2948,男性,30,2023-11-24,福岡
3949,顧客_2949,女性,69,2024-11-20,福岡
3950,顧客_2950,その他,25,2024-09-01,福岡
3951,顧客_2951,男性,57,2024-02-22,札幌
3952,顧客_2952,女性,23,2025-02-11,札幌
3953,顧客_2953,その他,62,2023-08-13,東京
3954,顧客_2954,男性,21,2025-03-15,福岡
3955,顧客_2955,その他,20,2024-06-30,札幌
3956,顧客_2956,その他,53,2024-05-14,大阪
3957,顧客_2957,男性,61,2023-06-03,福岡
3958,顧客_2958,女性,55,2024-08-09,札幌
3959,顧客_2959,男性,59,2023-11-17,名古屋
3960,顧客_2960,その他,39,2025-01-18,福岡
3961,顧客_2961,男性,19,2023-09-29,福岡
3962,顧客_2962,その他,21,2023-08-27,東京
3963,顧客_2963,その他,26,2023-08-31,大阪
3964,顧客_2964,その他,20,2024-11-03,大阪
3965,顧客_2965,男性,33,2024-12-12,名古屋
3966,顧客_2966,その他,43,2024-01-18,東京
3967,顧客_2967,女性,43,2024-11-03,福岡
3968,顧客_2968,その他,39,2023-05-22,福岡
3969,顧客_2969,女性,44,2023-08-04,東京
3970,顧客_2970,女性,43,2023-10-07,福岡
3971,顧客_2971,女性,18,2024-09-01,札幌
3972,顧客_2972,その他,58,2024-04-03,札幌
3973,顧客_2973,男性,50,2024-12-09,東京
3974,顧客_2974,男性,36,2025-03-08,福岡
3975,顧客_2975,女性,23,2023-08-25,大阪
3976,顧客_2976,男性,45,2024-01-19,名古屋
3977,顧客_2977,男性,37,2023-05-18,名古屋
3978,顧客_2978,女性,56,2024-11-13,大阪
3979,顧客_2979,その他,34,2025-04-10,福岡
3980,顧客_2980,男性,69,2023-06-24,福岡
3981,顧客_2981,女性,54,2024-04-28,名古屋
3982,顧客_2982,女性,56,2023-09-15,福岡
3983,顧客_2983,女性,55,2025-02-09,東京
3984,顧客_2984,男性,29,2024-04-12,大阪
3985,顧客_2985,その他,64,2024-10-08,福岡
3986,顧客_2986,男性,34,2023-11-02,札幌
3987,顧客_2987,その他,60,2023-09-06,名古屋
3988,顧客_2988,男性,58,2024-03-07,大阪
3989,顧客_2989,その他,48,2024-10-17,東京
3990,顧客_2990,男性,67,2024-04-22,大阪
3991,顧客_2991,その他,66,2025-04-11,東京
3992,顧客_2992,男性,49,2023-06-11,名古屋
3993,顧客_2993,女性,45,2023-11-20,札幌
3994,顧客_2994,男性,32,2024-03-05,福岡
3995,顧客_2995,女性,38,2024-11-19,名古屋
3996,顧客_2996,その他,26,2024-03-05,東京
3997,顧客_2997,その他,42,2024-04-05,福岡
3998,顧客_2998,その他,52,2025-01-30,東京
3999,顧客_2999,男性,48,2023-06-02,大阪
4000,顧客_3000,その他,52,2024-02-24,福岡
4001,顧客_3001,男性,39,2023-12-23,札幌
4002,顧客_3002,男性,60,2024-09-06,名古屋
4003,顧客_3003,その他,50,2023-08-13,札幌
4004,顧客_3004,女性,18,2025-02-01,名古屋
4005,顧客_3005,男性,23,2023-05-29,東京
4006,顧客_3006,男性,24,2025-03-11,札幌
4007,顧客_3007,その他,33,2024-05-03,大阪
4008,顧客_3008,男性,26,2024-07-07,札幌
4009,顧客_3009,その他,42,2024-05-03,札幌
4010,顧客_3010,その他,33,2024-04-24,福岡
4011,顧客_3011,その他,18,2024-01-11,福岡
4012,顧客_3012,女性,37,2024-05-05,名古屋
4013,顧客_3013,その他,43,2024-02-23,大阪
4014,顧客_3014,男性,42,2024-02-20,大阪
4015,顧客_3015,女性,32,2025-03-23,東京
4016,顧客_3016,男性,65,2024-08-14,福岡
4017,顧客_3017,男性,56,2024-03-29,東京
4018,顧客_3018,女性,22,2024-04-12,大阪
4019,顧客_3019,その他,53,2024-11-04,札幌
4020,顧客_3020,男性,28,2023-12-16,福岡
4021,顧客_3021,その他,25,2024-05-28,東京
4022,顧客_3022,女性,50,2024-05-13,大阪
4023,顧客_3023,男性,23,2023-07-04,東京
4024,顧客_3024,男性,43,2024-01-17,大阪
4025,顧客_3025,その他,24,2024-03-06,東京
4026,顧客_3026,その他,50,2025-05-03,名古屋
4027,顧客_3027,その他,66,2024-11-24,福岡
4028,顧客_3028,男性,55,2023-10-21,大阪
4029,顧客_3029,男性,66,2023-06-05,札幌
4030,顧客_3030,女性,19,2024-08-12,福岡
4031,顧客_3031,女性,22,2024-06-09,札幌
4032,顧客_3032,男性,55,2024-06-04,札幌
4033,顧客_3033,男性,49,2024-12-23,福岡
4034,顧客_3034,男性,19,2023-10-03,名古屋
4035,顧客_3035,女性,62,2023-05-17,福岡
4036,顧客_3036,その他,36,2025-03-09,東京
4037,顧客_3037,その他,22,2023-10-14,札幌
4038,顧客_3038,男性,32,2024-02-04,札幌
4039,顧客_3039,女性,44,2025-02-14,大阪
4040,顧客_3040,その他,47,2024-08-14,名古屋
4041,顧客_3041,その他,51,2025-02-05,東京
4042,顧客_3042,男性,58,2024-07-19,名古屋
4043,顧客_3043,女性,54,2025-04-18,福岡
4044,顧客_3044,男性,45,2024-05-31,札幌
4045,顧客_3045,女性,38,2024-12-07,名古屋
4046,顧客_3046,女性,35,2025-03-16,大阪
4047,顧客_3047,女性,59,2024-06-18,福岡
4048,顧客_3048,その他,54,2025-01-17,大阪
4049,顧客_3049,女性,50,2023-12-10,札幌
4050,顧客_3050,女性,62,2025-02-17,大阪
4051,顧客_3051,その他,34,2024-03-26,福岡
4052,顧客_3052,男性,34,2023-10-29,札幌
4053,顧客_3053,その他,37,2024-11-15,大阪
4054,顧客_3054,女性,52,2023-10-09,大阪
4055,顧客_3055,女性,42,2024-03-29,名古屋
